molindx,Temperature,logS,rdf_eeq,rdf_alp,sdc,sdx,sa,dga,dgp,dgtot
3576,293.15,1.37912,-0.85114,24979.61722,10.0013,0.0,4.518,9.8892,-88.8802,-26.4805
3577,293.15,3.4012,-2.22776,34684.60971,10.126,7.2402,9.9074,0.3266,-187.5428,-170.5889
3578,298.15,0.68813,-0.14478,7947.22148,3.7592,0.0,0.0,-6.3237,-2.8248,-9.1485
3579,293.15,2.3979,-0.24853,14791.45679,4.8075,0.0,0.0,-1.8726,-3.4955,-5.368
3580,310.15,5.52139,-1.1683,19230.04709,6.7903,2.3765,4.3006,-5.127,-81.8069,-75.9355
3581,298.15,9.49549,-0.29789,7057.94568,3.9329,0.4433,1.0742,2.5565,-20.6204,-18.0639
3582,298.15,7.46737,-0.30141,6210.23911,4.0839,0.8102,1.9915,-8.9303,-40.1736,-45.8308
3583,298.35,8.27283,-0.32238,6548.76608,3.7083,0.8116,1.4639,-7.6951,-30.5575,-38.2526
3584,295.15,10.23996,-0.78239,6453.59732,3.0045,3.468,3.3926,-0.3191,-67.6332,-62.5495
3586,295.15,7.24421,-0.54248,5458.48239,2.3878,3.2043,3.1163,-5.3971,-66.7477,-65.9069
3587,298.15,6.22654,-0.10064,4320.4479,3.0148,0.0,0.4066,-0.297,-10.6762,-10.9732
3588,293.15,1.30303,-0.4832,19176.98802,8.1101,0.0,2.9024,7.5961,-64.6746,-19.2251
3589,310.15,7.48446,-1.13923,11694.90725,4.274,3.207,4.1869,-8.1566,-79.1123,-81.4806
3590,310.15,5.45959,-1.07987,18780.64958,6.7267,2.4135,4.3128,-6.513,-85.3077,-82.2467
3591,310.15,7.52835,-1.37593,14564.46464,4.4456,4.1484,4.9381,-8.5419,-91.6527,-91.0906
3592,303.15,8.31874,-0.56606,15333.86822,6.7734,0.5261,2.5307,4.8561,-49.1603,-39.8605
3593,293.15,3.80669,-1.05779,22918.96447,6.7445,2.6658,4.2905,-14.3817,-88.8106,-97.3835
3595,290.15,10.1346,-0.30884,2492.43562,1.9442,0.7712,1.3547,-1.7434,-26.5875,-29.1412
3597,295.15,8.13447,-0.83892,6793.01556,4.2411,2.4952,3.066,-0.3278,-62.7439,-56.175
3598,303.15,5.30911,-0.43823,4730.30792,3.9873,1.4013,2.2319,-3.0665,-46.6225,-43.5045
3599,293.15,7.42584,-1.11432,14759.49432,5.7464,2.4435,4.0784,-6.2363,-79.4801,-72.5187
3600,310.15,4.41871,-1.3538,14547.59151,4.7986,4.3407,5.2272,-8.5439,-97.3207,-94.8594
3601,298.15,3.55535,-0.44577,12912.43999,4.8256,0.5791,0.9808,5.4422,-23.5068,-18.0646
3603,293.15,2.92316,-0.51365,17176.4976,6.3603,1.0243,2.8548,-13.8028,-64.5977,-75.3893
3604,289.15,4.15888,-1.5626,35067.29634,8.8872,6.8332,8.0318,-9.903,-177.6611,-175.8579
3605,293.15,4.33598,-0.95473,14515.72881,5.1344,2.7729,3.5571,-8.2366,-69.8176,-70.2204
3606,293.15,6.16542,-0.33329,5269.56291,3.395,0.8565,1.5312,-8.7002,-31.9382,-40.6384
3607,310.15,3.98906,-1.89378,35872.75049,7.9841,5.1705,7.0919,-13.7036,-136.2791,-133.3272
3608,293.15,4.7185,-0.77917,15832.84452,4.7684,2.8403,3.5313,8.7272,-70.5281,-61.8009
3610,298.15,8.51719,-0.26161,4588.74252,3.4307,0.8637,1.6602,-1.0267,-37.9911,-39.0177
3611,292.15,10.37349,-0.84196,6802.77444,3.4181,2.8322,2.8436,-0.3294,-58.5186,-52.9244
3612,298.15,7.43838,-0.75257,6907.8272,1.512,3.6776,2.9027,-0.7729,-56.3113,-57.0842
3614,293.15,7.49554,-0.72034,10089.67016,6.2188,1.7649,3.763,-4.9267,-77.399,-72.9506
3615,293.15,2.01602,-0.44296,17008.51748,7.3728,0.0,2.7339,6.3475,-60.3523,-20.5658
3616,293.15,3.01553,-0.87974,26735.49058,8.4035,1.601,3.8981,-3.0812,-77.636,-56.1684
3617,293.15,2.48491,-0.49719,13020.60884,6.4567,0.6924,1.8975,-0.8005,-39.0906,-39.8911
3618,298.15,8.30152,-0.48193,6885.60145,5.2971,0.614,2.3886,-1.912,-46.6003,-40.5056
3619,310.15,6.9566,-0.95379,14606.7789,5.5505,2.4319,3.8465,-8.664,-76.8937,-69.7983
3620,298.15,8.468,-0.27321,4151.22327,3.2146,0.7,0.9058,-1.252,-21.3684,-22.6204
3621,310.15,3.73765,-1.27102,23413.03529,7.7871,2.3209,4.9723,-4.3629,-93.2084,-81.867
3622,293.15,8.13153,-0.45182,3808.17378,2.7622,1.8181,2.0557,0.5057,-45.0934,-35.6069
3623,288.15,6.90776,-0.68564,4466.16209,2.2808,3.3916,2.9975,-4.2595,-58.7091,-57.7548
3624,293.15,7.63037,-0.38726,6556.14765,3.526,1.0133,2.1813,-0.8173,-45.2785,-42.026
3626,293.15,5.45873,-0.51522,13954.6672,6.5706,0.6798,2.3143,-8.6889,-46.9553,-48.8871
3627,298.15,6.28265,-0.85039,12101.77641,6.667,1.2725,3.3528,3.1917,-66.1362,-40.2408
3628,293.15,11.11245,-0.41113,4574.17051,3.8339,1.4214,1.8191,-0.2098,-41.2118,-41.4216
3629,298.15,8.92266,-0.95675,5950.59229,2.9444,3.3536,3.2343,-1.1763,-62.6669,-56.8433
3630,298.15,2.79661,-0.96308,17426.88203,6.607,2.2337,3.821,-7.5774,-77.4871,-77.9778
3631,298.15,6.90776,-0.52548,7811.33481,3.7398,2.2164,2.2513,-9.526,-51.3751,-60.901
3632,290.15,7.41457,-0.33894,6535.06696,3.9238,0.6276,0.9481,0.9784,-22.6103,-21.6319
3633,298.15,3.68888,-0.44555,14683.28722,7.013,0.0,2.6741,-10.086,-59.5162,-63.542
3634,298.15,0.69315,-0.1456,7939.30101,3.7242,0.0,0.0,-6.3221,-2.7984,-9.1206
3636,293.15,4.25226,-0.85998,15726.29311,4.6955,4.1855,4.4022,-15.9174,-97.9477,-113.8651
3637,298.15,1.36098,-0.56462,19286.27229,6.7498,1.2562,1.9765,-2.3142,-46.4839,-48.7981
3638,290.15,9.76423,-0.83267,6789.77432,3.8256,2.5904,2.9559,-0.3347,-60.71,-54.5822
3641,293.15,5.31321,-0.41774,9348.78052,5.4839,0.9756,2.1507,-8.4052,-49.3879,-53.6078
3643,293.15,1.09861,-0.50705,26294.92892,9.4565,0.0,3.0688,-12.1663,-63.4412,-71.7381
3644,293.15,1.94591,-0.42352,12927.19367,4.5636,0.6298,0.932,5.5434,-22.6745,-17.1311
3648,298.15,8.85367,-0.69264,22906.05872,7.7902,0.9946,2.8919,7.6595,-61.0909,-53.4314
3649,293.15,6.44889,-0.25374,7407.06582,5.6906,0.0,1.9737,-4.9319,-46.4594,-45.4654
3650,298.15,9.61581,-0.72064,2347.45966,1.1102,3.1223,2.9235,-2.7937,-55.9362,-53.7224
3651,313.15,6.39657,-0.49384,11726.83616,6.578,0.6191,2.433,-4.686,-51.5751,-56.2611
3652,293.15,7.52294,-0.4787,6458.07811,5.1145,1.8433,2.8732,-0.942,-62.6249,-57.4043
3653,300.15,2.4248,-0.59928,22845.74468,7.791,1.3536,1.911,-7.1077,-45.8594,-52.9672
3654,298.15,1.6864,-0.73375,14960.97804,4.5668,3.4443,3.576,-15.5812,-80.2886,-95.8698
3655,298.15,4.85981,-0.40216,5440.39057,4.1074,0.949,1.5584,-1.7973,-35.5744,-37.3717
3656,310.15,9.30556,-1.09347,10557.30213,2.9532,3.8655,3.7388,-1.1999,-70.7873,-56.7301
3657,298.15,6.53524,-0.24358,8227.43687,5.2583,0.0,1.353,-4.86,-33.4944,-38.3544
3658,298.15,2.88996,-0.67223,14368.2501,6.2211,1.1267,2.6072,-0.6449,-51.7317,-52.3766
3659,293.15,-1.17123,-0.43526,24451.73226,7.7872,0.0,2.5372,9.2899,-57.0243,-21.2548
3660,298.15,7.82469,-0.35504,7323.68753,5.7435,0.0,2.453,-5.938,-53.6346,-50.4954
3662,297.15,5.64155,-0.52596,24103.13954,7.8656,0.5227,1.8379,-0.1714,-43.2845,-43.456
3663,293.15,7.31322,-0.27971,5990.78192,3.5899,0.7024,0.9276,-3.4494,-22.2505,-25.6999
3664,298.15,3.4012,-0.57178,17359.27518,5.0192,2.1251,2.6598,-5.725,-58.6184,-64.3434
3666,293.15,3.63495,-0.62149,21403.76415,8.6512,1.2751,3.2533,-3.9417,-72.3741,-76.3158
3667,293.15,8.86782,-0.86894,22107.14277,7.9638,1.2576,4.1879,-3.6032,-80.1774,-73.2402
3668,298.15,8.7483,-0.25847,4782.74828,3.2737,0.6946,0.9074,-4.5606,-21.649,-26.2096
3670,298.15,0.69942,-0.14641,7947.82773,3.7478,0.0,0.0,-6.3226,-2.8092,-9.1318
3671,293.15,2.8848,-0.43105,19347.44266,8.4944,0.0,2.8072,4.5616,-59.889,-47.3657
3673,298.15,9.02762,-0.97388,22466.64882,8.9162,2.7447,4.7377,8.5441,-101.1737,-92.6296
3674,298.15,6.67834,-0.26918,5992.32511,5.4926,0.0,2.0374,-2.1014,-45.4133,-47.5147
3675,298.15,4.82935,-0.66063,20927.06629,8.9476,0.0,3.122,9.1076,-69.7763,-14.6142
3676,298.15,-1.93794,-0.24961,14851.29328,4.7225,0.0,0.0,-1.8689,-3.4895,-5.3583
3677,298.15,3.98567,-0.52544,34294.78209,8.7384,0.5756,1.8762,-6.7753,-41.6299,-48.4052
3678,298.15,8.40163,-0.85984,10450.88093,3.6594,2.9021,2.7401,-6.7417,-57.589,-58.3689
3679,298.15,5.35659,-0.60576,18114.08592,7.9476,0.9753,3.1585,-3.1687,-64.47,-67.6387
3680,298.15,3.4012,-0.4891,18706.46545,7.3861,0.6779,1.8342,-5.0214,-43.3248,-48.3463
3681,298.15,3.7612,-0.98333,39569.5259,14.272,1.0438,6.1223,1.3842,-131.331,-104.6981
3683,300.15,1.28093,-0.56594,19278.72296,6.8357,1.1935,1.9552,-2.3201,-45.9523,-48.2724
3684,310.15,4.26268,-0.96225,18952.48886,7.2908,2.0549,4.0523,-7.8163,-82.3233,-82.5102
3685,298.15,4.86752,-0.56243,11722.35392,6.43,1.5852,2.6877,1.8816,-60.9508,-59.0691
3686,295.15,5.29839,-0.3577,17002.2192,6.7062,0.0,1.8948,-13.7105,-39.6707,-42.2043
3687,293.15,2.65324,-0.52241,18703.92133,7.775,0.8489,2.3884,-5.5638,-55.4557,-61.0195
3688,298.15,4.60885,-1.31779,28515.3837,8.0285,3.4241,5.0481,-3.8703,-104.8512,-102.6023
3689,293.15,6.69827,-0.33466,8810.5633,5.7995,0.0,2.0308,-5.6429,-40.4118,-33.5499
3690,298.15,9.53242,-0.44532,3665.86184,3.0863,2.1231,2.3077,-4.1359,-51.8486,-55.9844
3691,298.15,2.07944,-0.14585,7949.81085,3.7259,0.0,0.0,-6.3231,-2.8013,-9.1243
3694,293.15,5.81114,-0.36789,7939.32156,4.0528,0.6148,0.9694,2.0939,-22.8894,-20.7954
3695,298.15,1.38629,-0.51854,24084.67723,7.8643,0.5764,1.836,-0.1903,-43.481,-43.6712
3696,303.15,3.86283,-0.34307,9381.52003,5.2028,0.0,2.2748,-13.4498,-50.3994,-54.0442
3697,298.15,6.21461,-0.72654,20149.96876,7.553,2.0227,2.9345,-1.2612,-67.3705,-68.6317
3698,293.15,8.57168,-0.98079,2931.94174,0.8546,4.259,3.7159,-3.7188,-66.2943,-66.0151
3699,298.15,4.33202,-0.55937,19892.00326,7.5319,0.5065,2.6572,-0.6436,-52.6422,-53.2858
3700,298.15,0.04208,-0.53359,28638.94202,8.8481,0.7452,2.179,-8.3244,-48.562,-52.6154
3701,293.15,3.83081,-1.44437,38063.3068,10.3514,3.3993,5.4131,4.2046,-108.4986,-81.8113
3702,293.15,7.08171,-0.41327,7242.41181,6.6582,0.0,2.7225,-5.8235,-60.1814,-47.9812
3703,291.15,8.18869,-0.21959,8472.32165,4.4466,0.0,0.9331,3.6175,-18.1734,-14.5559
3704,298.15,1.00796,-0.14732,7954.73082,3.7451,0.0,0.0,-6.3224,-2.8003,-9.1227
3705,298.15,1.94591,-0.75319,12053.62068,4.9584,2.527,3.2493,-10.0728,-68.0839,-70.7562
3706,291.15,5.08132,-0.71372,8393.60018,4.3396,2.8093,3.9489,-5.6092,-79.6342,-75.2794
3707,298.15,5.92955,-0.42474,5280.32736,2.7115,1.4434,1.8768,-6.4907,-33.8568,-39.901
3709,298.15,-0.06507,-0.6784,26978.39588,9.2591,0.9312,3.8867,-11.0461,-85.2596,-90.4148
3711,293.15,7.52833,-0.31675,5719.05479,3.5936,0.6327,1.5588,-8.5884,-28.9825,-37.5708
3712,298.15,8.29405,-0.74908,3147.24601,2.5809,2.598,3.0241,-2.5313,-55.5569,-58.0882
3713,298.15,-2.20727,-0.25157,14849.34596,4.8002,0.0,0.0,-1.8685,-3.4952,-5.3637
3715,310.15,7.02098,-0.92469,15835.38663,6.5619,1.3438,3.5381,-7.3382,-68.5377,-57.0378
3716,298.15,5.72683,-0.50158,19297.77252,7.2514,0.5832,2.5226,-8.5649,-50.6363,-59.2012
3718,310.15,2.48491,-0.56597,20579.50865,6.7732,1.4164,1.8183,-2.6946,-43.8039,-46.4984
3720,293.15,5.40268,-1.24566,6224.67269,0.8253,5.584,4.9694,-9.0509,-84.496,-81.8895
3724,298.15,0.60974,-0.23431,11136.46888,4.8856,0.0,0.8112,-12.7546,-16.9984,-29.7531
3726,298.15,1.17557,-0.82957,33096.63034,13.0174,0.8825,5.5603,-4.4208,-124.027,-102.2354
3727,298.15,8.97081,-0.27604,4149.79846,3.3487,0.6455,0.9236,-1.2525,-21.6662,-22.9187
3730,293.15,0.78846,-0.69075,22533.84599,8.8323,0.6366,2.6456,7.8066,-59.7508,-41.1325
3732,303.15,7.17931,-0.47585,6496.02089,5.2886,0.9641,2.6555,-2.4236,-58.5478,-58.1041
3733,298.15,7.70655,-0.74425,10242.31416,5.6759,1.7557,3.691,-7.4019,-72.1678,-79.5697
3734,293.15,6.10925,-0.33901,4515.85396,1.936,1.453,1.4952,-0.0304,-30.2724,-30.3028
3735,298.15,2.48592,-0.40487,22442.61825,8.1569,0.0,2.742,-10.2838,-63.4076,-62.9903
3736,298.15,2.06686,-0.72028,31823.3943,11.1282,0.8091,4.5275,-0.9429,-101.7423,-86.1798
3737,293.15,8.80548,-0.65374,5859.40284,4.6522,0.7255,3.4813,-6.5217,-59.8678,-53.2712
3738,293.15,8.90918,-0.9328,13643.58043,5.6497,2.4324,4.2081,-7.8904,-79.8305,-77.2495
3742,298.15,6.77992,-0.52137,5135.8272,4.0785,1.6863,2.4188,-3.0093,-50.9964,-54.0057
3743,310.15,5.39356,-0.88396,15191.53982,5.7019,1.3735,3.4422,-6.7628,-65.8978,-55.1958
3744,296.15,7.64969,-0.44292,4738.24361,3.3436,1.8381,2.0442,-3.0693,-43.289,-40.4268
3746,293.15,7.82413,-0.38678,5199.05743,3.3083,1.5878,1.9862,-0.9683,-44.5112,-45.4795
3747,293.15,1.94591,-1.31906,52596.87935,13.9393,0.657,6.7869,-3.2013,-131.4901,-95.6431
3748,310.15,7.16242,-1.20803,15285.70176,5.127,3.953,4.8054,-8.4944,-90.8184,-91.8455
3749,298.15,4.83628,-0.34594,4767.26625,2.2747,1.3085,1.4405,-0.9032,-28.6712,-29.5745
3750,298.15,4.60517,-0.49529,7116.7797,3.6247,1.8899,2.5508,-8.4793,-56.5368,-59.8864
3751,293.15,4.5778,-0.31866,11123.85938,6.8594,0.0,2.4193,-2.534,-51.2505,-50.5872
3752,293.15,2.0189,-0.66046,24410.91386,7.9094,0.6539,3.7224,2.3508,-77.6723,-61.3818
3753,295.15,5.8955,-0.34018,9102.72571,5.449,0.6914,1.7468,-5.4747,-40.6776,-46.1523
3755,298.15,9.49552,-0.75505,4137.54294,2.8784,2.3666,2.9652,-1.4195,-54.2883,-50.8687
3756,298.15,3.0633,-0.34828,21571.01313,7.6085,0.0,1.7638,-0.0248,-37.6728,-32.6482
3757,293.15,8.08333,-0.55741,9494.25889,6.5704,0.82,2.9481,-1.4392,-62.4534,-63.8925
3758,293.15,2.33214,-0.76246,23930.99508,8.7973,1.2669,3.279,5.0505,-70.3323,-65.2818
3759,298.15,0.60974,-0.23394,11142.68097,4.7223,0.0,0.7851,-12.7565,-16.5806,-29.3371
3760,293.15,3.7305,-0.96559,5278.9012,1.8549,3.7267,4.1814,-8.8716,-71.5272,-68.0024
3761,295.15,0.53063,-0.17261,9468.17905,4.0095,0.0,0.0,-5.3281,-2.7975,-8.1255
3762,298.15,4.7004,-0.5845,14377.8183,7.4422,0.7601,2.7909,-3.2165,-60.5106,-56.232
3763,297.15,7.72312,-0.96051,7289.65525,3.6088,3.1499,3.2512,-0.1826,-62.8794,-55.9939
3764,293.15,1.88707,-0.61905,20246.12281,6.3715,1.7375,2.4175,-14.1984,-53.0368,-67.2352
3765,298.15,1e-05,-0.71141,29233.70345,9.8058,0.9066,3.6942,-12.9623,-81.3864,-88.4658
3766,293.15,6.39699,-0.46747,9343.08175,4.4275,1.5106,2.1276,2.3631,-48.0453,-45.6821
3767,298.15,0.30748,-0.55397,14159.75931,5.8003,1.6489,3.0517,-15.2533,-69.0732,-84.3266
3768,293.15,3.68888,-0.76034,8581.81114,6.4273,1.6093,3.7893,-2.8188,-78.5205,-65.8106
3769,293.15,0.69315,-0.70802,23588.65887,7.0799,1.6619,2.8859,-13.4149,-63.2348,-76.6497
3770,293.15,5.7955,-0.77466,21844.28501,8.8231,0.6662,3.6422,9.1222,-76.802,-38.626
3771,278.15,8.51719,-0.6279,4075.00349,2.5805,3.2686,2.8881,-4.464,-64.28,-68.744
3772,293.15,8.9872,-0.17446,5763.77451,3.7599,0.0,0.8885,1.4005,-17.0269,-15.6264
3773,290.15,7.78322,-0.41267,14321.5694,6.5303,0.0,2.0792,-3.7038,-41.7537,-32.0739
3774,298.15,3.55535,-0.55237,21388.56543,5.4541,0.6194,0.9891,9.7784,-23.9004,-14.122
3775,294.15,1.09861,-0.49552,16872.3354,5.5331,0.5531,1.0068,7.6619,-24.4572,-16.7953
3778,293.15,2.54945,-0.45415,12732.56057,5.186,0.4801,1.8053,5.567,-33.3125,-27.7456
3779,298.15,10.71442,-0.16846,1239.87967,1.6395,0.571,0.8949,-2.7635,-16.4428,-19.2062
3785,293.15,4.2485,-0.83547,15921.73692,5.5739,3.9381,4.3512,-13.2084,-97.1233,-110.3316
3788,298.15,7.21524,-0.50084,4697.43562,3.2772,1.4089,2.298,-7.4966,-45.9569,-47.2658
3790,288.15,7.82405,-1.67012,12434.1894,3.2734,6.4568,5.8328,-2.5555,-109.166,-102.1229
3792,298.15,-0.51083,-0.47516,14833.39578,4.9578,0.6151,1.0044,6.4392,-23.9242,-17.4851
3794,298.15,5.29832,-0.84205,38859.71442,12.5706,0.0,4.4448,0.6086,-93.4943,-56.7543
3795,293.15,-0.59784,-0.87542,21507.69984,6.4889,2.4756,4.1934,-6.4454,-86.7401,-85.7771
3796,294.15,3.73767,-0.83231,30586.78075,10.1733,0.5571,4.2003,2.5518,-82.2758,-72.3963
3797,298.15,3.20285,-0.68997,12530.59016,6.3291,1.1698,2.7519,2.5943,-56.6676,-43.769
3799,293.15,8.36637,-0.79776,5987.14067,2.9295,3.7381,3.2188,-0.0307,-66.9595,-66.9902
3800,293.15,4.37576,-1.23835,19017.41896,5.125,4.4663,5.1507,-13.2193,-100.0195,-108.8142
3801,298.15,6.46457,-0.48578,11386.93417,5.9504,1.5421,2.4462,-3.3294,-56.2111,-59.5405
3802,293.15,6.29711,-0.51871,3998.96085,2.2928,1.8095,2.0888,-8.529,-40.4463,-48.9753
3803,298.15,4.52813,-0.67152,10798.96481,6.0261,1.1388,2.7142,1.4842,-55.7891,-44.1959
3806,298.15,2.43361,-0.14685,7955.35433,3.7554,0.0,0.0,-6.3217,-2.8127,-9.1345
3807,293.15,6.22059,-0.48526,6596.04756,2.7228,1.3933,1.7967,-6.9982,-31.9272,-38.6261
3808,293.15,-2.04794,-0.55137,21344.51108,5.7108,0.5964,0.9969,9.7707,-24.2819,-14.5112
3810,303.15,5.08757,-0.55745,17669.62526,6.8605,0.7474,2.7546,-5.4502,-49.6088,-44.7888
3811,298.15,6.46147,-0.55321,7678.05996,4.9949,1.9113,2.8329,-3.8301,-63.4465,-67.2765
3812,293.15,-3.44202,-0.48543,32113.07245,10.3207,0.0,4.38,-12.8893,-86.0394,-90.8623
3813,298.15,2.76632,-0.48535,12744.86476,6.765,0.8861,2.3565,-6.2814,-53.9464,-60.2278
3814,310.15,7.11476,-1.03334,13763.16319,4.8366,2.8945,3.98,-8.287,-75.6853,-73.1782
3815,298.15,10.81978,-0.56689,8237.50993,6.1911,1.6481,3.1588,2.7698,-70.3988,-63.9985
3816,293.15,-2.55105,-0.21361,16125.38688,6.2732,0.0,0.7608,-13.3067,-20.9794,-34.2861
3817,298.15,5.56068,-0.66146,9911.61806,6.2871,0.7738,3.3266,-4.9043,-69.2107,-55.6104
3818,298.15,2.94444,-0.72973,13067.73821,5.7516,2.2692,3.8693,-6.2359,-83.981,-81.5118
3820,298.15,7.30657,-0.35405,7901.4426,6.7868,0.0,2.7907,-1.4058,-61.3227,-56.1059
3822,298.15,3.32143,-0.18868,9933.69476,5.1801,0.0,0.769,-8.0137,-19.9384,-27.9521
3823,298.15,5.99146,-1.08924,18750.67613,7.3451,3.1168,5.3138,-5.9987,-100.6973,-95.2966
3824,310.15,6.73578,-0.62142,7723.57057,5.374,1.2311,2.693,-0.7321,-54.9496,-46.0042
3825,293.15,7.97247,-0.63323,7464.64504,4.0368,2.3043,2.8619,-2.0951,-56.2163,-58.3114
3827,298.15,1.19996,-0.56909,32606.37218,10.5032,0.0,2.6044,1.5568,-56.7125,-43.9097
3828,293.15,9.00926,-0.62737,5863.76523,4.5081,0.7843,3.4854,-6.528,-59.9034,-52.4198
3829,298.15,6.08677,-0.62216,7747.50925,5.3193,1.2471,2.7071,-0.7239,-55.1945,-46.1942
3830,296.15,1.02962,-0.5884,27384.80813,7.5572,0.6129,1.7494,1.2374,-41.4605,-40.2231
3831,298.15,9.007,-0.34731,3478.67659,2.0175,1.3953,1.3326,-1.562,-26.0976,-27.6596
3832,293.15,8.41183,-0.8431,6792.2395,3.8995,2.5921,2.9754,-0.3332,-60.9891,-54.9151
3834,298.15,7.88231,-0.53806,5887.39694,3.898,1.3799,2.4001,-6.3714,-48.258,-47.6857
3835,298.15,7.58325,-0.42422,7139.87033,5.2577,0.9335,2.2285,-3.4933,-50.5461,-54.0395
3836,298.15,4.02892,-0.2612,8335.90532,4.2922,0.7066,0.8768,-9.0346,-22.4413,-31.476
3837,288.15,9.83628,-0.30306,3549.9889,3.4293,0.9503,1.5508,-2.5559,-35.1187,-37.6746
3838,293.15,6.36303,-0.33476,4520.50931,1.9012,1.327,1.4667,-0.0311,-29.2275,-28.8051
3839,298.15,6.44572,-1.72798,41546.7678,8.7387,7.3164,7.8949,-5.3141,-166.9712,-172.2853
3840,298.15,3.98567,-0.90118,41141.84621,12.2635,0.7102,5.4207,-7.1929,-111.3507,-98.4688
3841,293.15,8.25583,-0.46829,12283.62885,5.5768,1.4169,1.8,-7.1385,-42.6726,-49.8111
3842,303.15,7.17778,-0.58884,6382.95266,5.0081,1.2533,2.659,-1.8454,-54.0136,-46.5013
3843,296.15,6.82979,-0.54898,4077.91598,2.828,2.8008,2.8194,-4.3999,-59.475,-58.6335
3844,298.15,1.77683,-0.71275,14442.75821,6.5767,1.1134,2.7329,3.6969,-56.485,-42.484
3845,293.15,3.37759,-0.35465,9232.71662,4.236,0.6371,1.6733,-12.6041,-30.8822,-43.4863
3847,293.15,4.78749,-0.39913,9463.95828,4.4156,0.5907,0.9849,3.0914,-23.2137,-20.1223
3848,293.15,5.11799,-0.85034,3648.46669,1.0019,3.2988,3.4104,-8.975,-63.681,-69.2239
3849,293.15,8.57546,-0.43699,10800.95262,7.1436,0.0,2.8577,0.4414,-63.2937,-42.6617
3852,293.15,8.59415,-0.34425,3474.15683,2.1977,1.2329,1.3753,-1.5652,-27.0503,-28.6156
3853,293.15,3.58352,-0.73704,16574.28147,9.0923,0.7652,3.9385,-0.379,-84.5493,-65.1226
3856,298.15,2.30251,-0.61773,18572.80726,7.5372,0.8856,3.666,-14.2791,-72.7168,-86.9959
3857,293.15,5.3929,-0.64117,9239.98328,5.6308,1.143,2.693,0.3734,-55.0077,-44.7392
3858,293.15,3.22287,-0.65849,24717.6641,7.55,2.2446,2.6298,-13.1366,-62.166,-75.3026
3859,293.15,0.58779,-0.89365,24672.70827,7.8093,2.3423,4.0084,-14.9634,-84.2602,-99.2236
3860,310.15,8.24801,-0.5537,5155.26518,4.5061,1.3099,2.5797,-2.9564,-52.223,-46.3607
3861,288.15,8.68271,-0.61987,4032.24277,2.8248,2.4805,2.5551,-3.9803,-52.0329,-56.0132
3862,298.15,10.44871,-0.7256,3153.75752,2.3902,2.4553,2.9033,-2.533,-52.9084,-50.7713
3863,298.15,9.72316,-0.61682,4176.70645,5.1857,1.0511,3.3118,-2.0351,-66.9749,-51.6914
3864,298.15,5.77455,-0.99383,18712.27636,8.4843,1.6969,5.6822,-6.8647,-107.7323,-95.6146
3865,298.15,5.81413,-0.64408,9208.73445,5.628,1.2125,2.6764,0.3754,-54.8304,-44.75
3866,291.15,7.6009,-0.54372,4790.33979,3.1129,1.6495,2.3915,-2.4146,-47.7266,-42.3712
3867,301.15,5.99148,-1.01262,13226.23607,3.7793,3.1799,3.8365,-7.7344,-72.2988,-76.6607
3868,293.15,2.5177,-0.79076,22905.6297,7.0976,1.5159,3.9295,-8.1798,-72.9581,-82.6634
3869,298.15,10.59663,-0.25158,2929.57345,2.5609,1.5448,1.5634,-2.226,-32.2674,-34.4934
3871,293.15,-0.85567,-0.85914,42485.12327,15.1467,0.0,4.6142,-3.984,-105.1321,-81.2293
3872,293.15,1.47476,-0.63914,20700.13556,6.9966,1.6607,2.9581,-4.5243,-61.4795,-62.8468
3874,293.15,5.68017,-0.38878,6233.66531,3.3285,1.6897,1.6735,-8.9841,-38.7259,-47.7101
3875,281.15,6.59304,-0.61206,5187.87329,3.2783,2.8784,2.8539,-3.4778,-63.1781,-66.6559
3876,298.15,-6.21461,-0.13501,16442.79109,4.9501,0.0,0.0,-19.1223,-4.4947,-23.617
3877,298.15,8.6052,-0.44586,3802.57536,3.081,1.6025,2.2304,0.51,-48.4249,-38.1204
3878,298.15,6.62672,-0.23769,5745.87272,3.4227,0.7545,0.8925,-8.6476,-22.0159,-30.6635
3880,296.15,4.74493,-0.48247,5215.43957,4.2211,1.7451,2.7369,-3.3794,-57.7622,-55.2145
3882,298.15,1.75786,-0.77654,23885.21985,11.2944,0.5769,4.8626,-5.9957,-105.4622,-89.2698
3883,298.15,5.84508,-0.49161,14171.02349,5.7602,1.4355,1.7802,-6.0209,-42.1998,-48.2207
3886,292.15,8.00638,-0.84239,10893.95503,8.8406,0.0,4.6841,-4.1858,-90.1771,-46.9747
3887,298.15,6.23444,-0.48499,9354.4333,4.6573,1.365,1.8281,-1.445,-42.0962,-43.5412
3888,298.15,1.6977,-0.57168,16349.21036,5.6413,1.6322,2.6843,-10.6739,-58.1562,-68.8301
3890,298.15,0.7748,-0.78739,33463.05681,10.604,0.7129,4.2892,3.8758,-85.7016,-71.3961
3891,298.15,0.20701,-0.25005,11765.93052,5.2615,0.0,0.8192,-4.2948,-20.7707,-25.0655
3892,293.15,-5.44585,-0.15768,24250.43464,5.8402,0.0,0.0,-24.5271,-5.3029,-29.83
3893,293.15,5.90536,-0.20787,5803.55299,4.536,0.0,1.6322,-0.0018,-37.0147,-35.6138
